parameter_id,IMPC_IMM_004_001
mouse_life_stage,E12.5
gene_accession_id,MGI:1914071
mouse_strain,C57BL
gene_symbol,Bcs1l
parameter_name,NKT cells (panel A)
analysis_id,z6pa3066i64798z
pvalue,0.4287894
