parameter_id,IMPC_OFD_013_001
analysis_id,f07i7sen8y0w6l9
gene_accession_id,MGI:103302
mouse_strain,C57BL
parameter_name,Periphery average speed
pvalue,0.7027669
gene_symbol,Bmp7
mouse_life_stage,Early adult
