parameter_id,M-G-P_005_001_004
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
analysis_id,a44mckb2b1lz8vx
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
pvalue,0.6989171
mouse_strain,C57BL
