parameter_id,IMPC_HEM_004_001
pvalue,0.2855002
mouse_strain,C57BL
analysis_id,y1238ta18s5846i
gene_accession_id,MGI:1924315
gene_symbol,Ints7
parameter_name,Hematocrit
mouse_life_stage,E9.5
