parameter_id,HRWLLA_OFD_009_001
gene_symbol,RHBG
mouse_life_stage,Early adult
analysis_id,1379h6m4120319i
gene_accession_id,MGI:1927379
pvalue,0.3474195
mouse_strain,C57BL
parameter_name,Whole arena average speed
