parameter_id,MGP_IMM_033_001
gene_accession_id,MGI:1913483
pvalue,0.2023885
gene_symbol,Dmap1
parameter_name,Total NK cells - % of CD45+
mouse_strain,C57BL
analysis_id,w7tr6f08641amy9
mouse_life_stage,E9.5
