mouse_strain,C57BL
analysis_id,fh799f6f713fpbh
gene_accession_id,MGI:2670995
parameter_id,IMPC_CSD_051_002
pvalue,0.4683462
mouse_life_stage,Early adult
gene_symbol,Trp53i11
parameter_name,Hindlimb nail - number
