parameter_id,MGP_PBI_015_001
parameter_name,IgD+ mature B cell percentage
gene_symbol,Mapkap1
mouse_life_stage,E12.5
analysis_id,3f170bcq89d1j45
gene_accession_id,MGI:2444554
pvalue,0.5304435
mouse_strain,C57BL
