parameter_id,JAX_OFD_016_001
parameter_name,Center permanence time
analysis_id,8k479pcc616ffuh
gene_accession_id,MGI:3046938
pvalue,0.4811558
mouse_strain,C55BL
gene_symbol,HRNR
mouse_life_stage,Early adult
