parameter_id,MGP_PBI_003_001
gene_symbol,Kifap3
mouse_strain,C57BL
parameter_name,CD4+ alpha beta T cell percentage
gene_accession_id,MGI:107566
analysis_id,1c092jg1rkpgmpz
pvalue,0.3296656
mouse_life_stage,Early adult
