mouse_life_stage,Middle aged adult
pvalue,0.08065207
parameter_name,Cornea vascularisation
gene_accession_id,MGI:1917604
parameter_id,ESLIM_014_001_008
mouse_strain,C57BL
gene_symbol,Secisbp2l
analysis_id,101zb11fzak11b8
