parameter_id,IMPC_EYE_017_001
gene_accession_id,MGI:1924315
pvalue,0.1556372
mouse_life_stage,Early adult
parameter_name,Lens Opacity
mouse_strain,C57BL
gene_symbol,Ints7
analysis_id,235j531ak926a42
