pvalue,1.273291
gene_accession_id,MGI:1921442
gene_symbol,Arpc5l
parameter_name,Response amplitude - S
parameter_id,IMPC_ACS_006_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,7v3pjmn37t8keow
