parameter_id,MGP_PBI_002_001
analysis_id,n4a71k205131g94
gene_symbol,Mov10
mouse_strain,C57BL
gene_accession_id,MGI:97054
pvalue,0.3189409
mouse_life_stage,Early adult
parameter_name,Alpha beta T cell percentage
