parameter_id,JAX_OFD_015_001
mouse_life_stage,Early adult
parameter_name,Center resting time
pvalue,0.8622308
analysis_id,571o4f01bkd39uf
gene_symbol,Car13
mouse_strain,C57BL
gene_accession_id,MGI:1931322
