parameter_id,MGP_MLN_009_001
pvalue,0.6896205
mouse_life_stage,Early adult
analysis_id,56wd88ws6l4z9q2
mouse_strain,C57BL
parameter_name,Effector Treg cells - % of Treg
gene_symbol,Npbwr1
gene_accession_id,MGI:891989
