parameter_id,IMPC_CBC_010_001
gene_symbol,Zyg11b
parameter_name,Phosphorus
gene_accession_id,MGI:2685277
mouse_strain,C57BL
pvalue,0.5562114
analysis_id,64t73098tb0t297
mouse_life_stage,E18.5
