mouse_life_stage,Early adult
pvalue,0.3281696
mouse_strain,C57BL
gene_accession_id,MGI:3650254
parameter_id,MGP_MLN_063_001
analysis_id,3wk1hoi66819973
gene_symbol,Zfp683
parameter_name,Total ab T cells - % of CD45+
