mouse_life_stage,Late adult
parameter_name,Macrophages - % of CD45+
gene_accession_id,MGI:1336200
parameter_id,MGP_IMM_121_001
mouse_strain,C57BL
gene_symbol,Hpca
pvalue,0.5803256
analysis_id,hl36ql7w83034jj
