mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,IgD+ mature B cell percentage
gene_accession_id,MGI:1917604
pvalue,0.7725262
gene_symbol,Secisbp2l
parameter_id,MGP_PBI_015_001
analysis_id,bh1yyz122o08144
