pvalue,0.6439531
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,28j391p2287d5j6
mouse_strain,C57BL
gene_accession_id,MGI:1924054
parameter_id,MGP_IMM_014_001
gene_symbol,Kdm4c
mouse_life_stage,Early adult
