parameter_id,IMPC_EYE_001_001
pvalue,0.09534502
parameter_name,Eye
analysis_id,c41t0n2b788cjes
gene_symbol,Bpifa3
mouse_life_stage,Early adult
mouse_strain,129SV
gene_accession_id,MGI:1920638
