mouse_life_stage,Late adult
pvalue,0.6534817
mouse_strain,C57BL
parameter_name,Embryo Size
gene_symbol,Snap23
parameter_id,IMPC_GEO_019_001
analysis_id,w597q36jk57r71s
gene_accession_id,MGI:109356
