pvalue,0.5741075
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
parameter_id,MGP_PBI_040_001
parameter_name,Eosinophil number
gene_symbol,Atg4c
mouse_strain,C57BL
analysis_id,3yivrj04fx8z3x9
