mouse_life_stage,Early adult
parameter_id,IMPC_OFD_010_001
gene_symbol,Cds2
pvalue,0.6786504
mouse_strain,129SV
analysis_id,sih8vi6d081u51u
gene_accession_id,MGI:1332236
parameter_name,Periphery distance travelled
