mouse_strain,C57BL
analysis_id,15w4146tj220340
parameter_name,30kHz-evoked ABR Threshold
gene_symbol,Rap2b
parameter_id,IMPC_ABR_012_001
mouse_life_stage,Early adult
pvalue,0.8992049
gene_accession_id,MGI:1921262
