mouse_life_stage,E12.5
pvalue,0.856014
analysis_id,v2chd708087nxw1
mouse_strain,C57BL
parameter_id,IMPC_CBC_058_001
parameter_name,Cholesterol ratio
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
