parameter_id,ESLIM_014_001_008
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,bu0dh8qgwgt172u
parameter_name,Cornea vascularisation
gene_accession_id,MGI:95835
gene_symbol,Hspa5
pvalue,0.6564186
