parameter_id,MGP_PBI_033_001
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
pvalue,0.8789239
gene_symbol,Tiprl
mouse_strain,C57BL
analysis_id,xt6ya0r55m79t50
parameter_name,CD8+ KLRG1+ alpha beta T cell number
