parameter_id,ESLIM_016_001_002
gene_accession_id,MGI:2385156
pvalue,0.7579293
parameter_name,Red blood cell count
analysis_id,52sby0n8423e549
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,SDCBP2
