parameter_id,IMPC_CBC_018_001
gene_symbol,Bcs1l
analysis_id,p3594j2z4p5tj21
pvalue,0.05668758
mouse_life_stage,E9.5
gene_accession_id,MGI:1914071
parameter_name,Glucose
mouse_strain,C57BL
