gene_accession_id,MGI:1276578
gene_symbol,Gfi1b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_OFD_020_001
pvalue,0.05558628
parameter_name,Distance travelled - total
analysis_id,cut1j1x7606n960
