parameter_id,MGP_MLN_064_001
mouse_life_stage,Early adult
parameter_name,Total CD4+ T cells - % of CD45+
pvalue,0.4929358
mouse_strain,C57BL
analysis_id,sbz1exg2gq46979
gene_symbol,Atf3
gene_accession_id,MGI:109384
