gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
parameter_name,B Cells
mouse_strain,C57BL
gene_accession_id,MGI:1345282
analysis_id,5r79v57wj1dp598
pvalue,0.5752408
parameter_id,IMPC_IMM_063_001
