pvalue,0.6031201
analysis_id,0gi253ks2675e53
parameter_name,Chloride
gene_symbol,Ntmt2
gene_accession_id,MGI:2685053
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,HMGULA_CBC_003_001
