mouse_strain,C57BL
pvalue,0.4504663
mouse_life_stage,Middle aged adult
analysis_id,zy4k184515k4191
parameter_id,MGP_MLN_032_001
gene_accession_id,MGI:1336200
parameter_name,Effector NK cells - % of NK cells
gene_symbol,Hpca
