parameter_id,MGP_MLN_013_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD8+
pvalue,0
gene_symbol,Bach2
analysis_id,l109iwikmo16p95
gene_accession_id,MGI:894679
