parameter_id,IMPC_XRY_025_001
gene_accession_id,MGI:3033992
mouse_strain,C57BL
gene_symbol,Cldn19
analysis_id,4o841z2cq1p8h3z
parameter_name,Tibia
pvalue,0.1899578
mouse_life_stage,Early adult
