mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_symbol,Snap23
parameter_id,MGP_IMM_028_001
analysis_id,q9w5e0pfr3827x0
pvalue,0.3727554
gene_accession_id,MGI:109356
