parameter_id,ESLIM_011_001_704
parameter_name,Prepulse inhibition - PP4
mouse_life_stage,E9.5
pvalue,0.3228711
mouse_strain,C57BL
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,16108532d9g0g92
