pvalue,0.8066185
parameter_name,Whole arena resting time
mouse_life_stage,E12.5
gene_symbol,Fgb
parameter_id,JAXLA_OFD_007_001
gene_accession_id,MGI:99501
analysis_id,gj5283z0e4il878
mouse_strain,C57BL
