parameter_id,MGP_IMM_071_001
gene_symbol,Dnajc8
parameter_name,Total CD4+ T cells - % of CD45+
pvalue,0.4830209
mouse_strain,C57BL
gene_accession_id,MGI:1915848
mouse_life_stage,Early adult
analysis_id,j15qbjm79q2y2d8
