parameter_id,IMPC_EYE_016_001
pvalue,0.7475387
gene_accession_id,MGI:95835
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,dueh643922p4pl1
gene_symbol,Hspa5
parameter_name,Lens
