gene_symbol,Mecom
pvalue,0.9686254
analysis_id,n94b9sw49im7431
gene_accession_id,MGI:95457
parameter_id,JAX_OFD_020_001
mouse_strain,C53BL
parameter_name,Distance travelled - total
mouse_life_stage,Early adult
