gene_symbol,Slc45a3
parameter_name,Shape of ribcage
gene_accession_id,MGI:1922082
pvalue,0.6650641
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_059_001
analysis_id,9p0np4d0d8g84yf
mouse_strain,C57BL
