parameter_id,IMPC_XRY_059_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:88461
parameter_name,Shape of ribcage
analysis_id,9u8c2sxvmcu3603
gene_symbol,Col6a3
pvalue,0.3476736
