parameter_id,IMPC_OFD_013_001
gene_accession_id,MGI:1345282
parameter_name,Periphery average speed
mouse_life_stage,Early adult
pvalue,0.6748616
gene_symbol,Slc30a4
mouse_strain,C57BL
analysis_id,jjlpo83at05139i
