mouse_strain,C57BL
parameter_id,IMPC_IPG_010_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914061
analysis_id,0e92nh886lxntv7
pvalue,2.038973e-10
parameter_name,Fasted blood glucose concentration
gene_symbol,Duoxa2
