parameter_id,IMPC_HEM_037_001
pvalue,0.6103525
gene_accession_id,MGI:891989
analysis_id,73781f7kv0i8678
parameter_name,Basophil cell count
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Npbwr1
