gene_symbol,Col6a3
pvalue,0.880396
gene_accession_id,MGI:88461
parameter_id,ESLIM_011_001_009
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,yf24bk202xn6369
parameter_name,PP3 + pulse startle magnitude
