mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
analysis_id,3z01fp7r7a2se12
parameter_id,IMPC_ECG_010_001
pvalue,0.6691908
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_name,HRV
