parameter_id,ESLIM_001_001_117
gene_symbol,Slc45a3
mouse_strain,C57BL
parameter_name,eye size
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
pvalue,0.1975871
analysis_id,5uj4sk4z21tu601
