parameter_id,MGP_PBI_010_001
gene_accession_id,MGI:1341628
pvalue,0.3109263
analysis_id,44uju7iqc17w8w1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_symbol,Atrn
