parameter_id,IMPC_EYE_001_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,89l74815hh1i7u2
gene_symbol,Col6a3
parameter_name,Eye
gene_accession_id,MGI:88461
pvalue,0.6325985
