parameter_id,HMGULA_CBC_009_001
analysis_id,8ga950pw84g9fqw
gene_symbol,Exd1
parameter_name,Calcium
mouse_life_stage,Early adult
pvalue,0.2056353
mouse_strain,C57BL
gene_accession_id,MGI:3045306
