mouse_strain,C57BL
gene_symbol,Duoxa2
parameter_id,IMPC_FEA_106_001
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
analysis_id,e0197326e069c6o
pvalue,0.7249345
gene_accession_id,MGI:1914061
mouse_life_stage,Early adult
