mouse_life_stage,Middle aged adult
gene_symbol,Plcb1
mouse_strain,C57BL
pvalue,0.5941572
parameter_id,MGP_CSD_066_001
gene_accession_id,MGI:97613
analysis_id,55432vu9o5qd557
parameter_name,Snout morphology
