parameter_id,JAX_OFD_021_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
analysis_id,1pugz4hfkmfn763
parameter_name,Number of rears - total
pvalue,0.6224525
mouse_strain,C57BL
