mouse_strain,C57BL
parameter_id,IMPC_ECG_008_001
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_life_stage,Early adult
analysis_id,9q71a45xsk4306o
pvalue,0.7318211
parameter_name,ST
