parameter_id,IMPC_IMM_047_001
pvalue,0.6116035
gene_accession_id,MGI:1922855
parameter_name,DN CD44+CD62L+ NKT cells
gene_symbol,Kdm5b
analysis_id,1behv64yij8nh1y
mouse_life_stage,Early adult
mouse_strain,C57BL
