parameter_id,IMPC_CBC_006_001
gene_symbol,Cpa3
gene_accession_id,MGI:88479
pvalue,0.295212
mouse_life_stage,Early adult
parameter_name,Total protein
analysis_id,8z984c5uj39he73
mouse_strain,C57BL
