parameter_id,M-G-P_007_001_010
parameter_name,center - distance
analysis_id,w853xg9mvp91xya
pvalue,0.2822074
mouse_life_stage,Early adult
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
mouse_strain,C57BL
