parameter_id,ESLIM_011_001_703
analysis_id,819ga3i37cf7zdy
gene_symbol,Opn3
parameter_name,Prepulse inhibition - PP3
gene_accession_id,MGI:1338022
pvalue,0.1340224
mouse_life_stage,Early adult
mouse_strain,C57BL
