pvalue,0.9637222
parameter_name,Periphery resting time
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
mouse_life_stage,Early adult
analysis_id,95k246261kimbde
mouse_strain,C57BL
parameter_id,ESLIM_007_001_007
